id,private,full_name,stars,ssh_url,clone_url,size,watchers,has_issues,forks,open_issues,license,run_item_id,cloned,chosen,commits,contributors,created_at,updated_at,pushed_at,analyzed,coverage,failed,comments,repo_id,commit_id,commite_id,complexity
4789,false,maximan3000/CaesarCipher,3,git@github.com:maximan3000/CaesarCipher.git,https://github.com/maximan3000/CaesarCipher.git,3858,3,true,2,2,mit,91,true,true,36,2,2018-09-09 23:42:48+03,2022-09-05 12:36:35+03,2020-10-13 15:32:49+03,true,NULL,true,It has a pushed_at date but no commits in the expected period,148064106,NULL,NULL,165
4790,false,IsmailBarkani/Jenkins-microservices,3,git@github.com:IsmailBarkani/Jenkins-microservices.git,https://github.com/IsmailBarkani/Jenkins-microservices.git,25,3,true,1,0,,91,false,false,NULL,NULL,2020-04-05 03:48:02+03,2020-05-28 17:19:21+03,2020-04-22 20:53:04+03,false,NULL,false,,253127805,NULL,,NULL
4791,false,ybhan/BearMaps,3,git@github.com:ybhan/BearMaps.git,https://github.com/ybhan/BearMaps.git,104178,3,true,1,0,mit,91,false,false,NULL,NULL,2020-05-19 12:05:17+03,2025-01-20 18:44:27+02,2020-10-27 09:40:19+02,false,NULL,false,NULL,265198463,NULL,NULL,NULL
4792,false,Uditmittal/spring-grpc-maven,3,git@github.com:Uditmittal/spring-grpc-maven.git,https://github.com/Uditmittal/spring-grpc-maven.git,16,3,true,4,0,apache-2.0,91,false,false,NULL,NULL,2020-01-18 20:03:58+02,2021-08-09 15:40:30+03,2020-01-25 18:01:04+02,false,NULL,false,NULL,234775219,NULL,NULL,NULL
4793,false,selimyanat/web3j-api-demo,3,git@github.com:selimyanat/web3j-api-demo.git,https://github.com/selimyanat/web3j-api-demo.git,19,3,true,1,0,,91,false,false,NULL,NULL,2018-12-24 18:10:16+02,2021-10-08 03:54:37+03,2020-05-10 16:45:22+03,false,NULL,false,NULL,163006442,NULL,NULL,NULL
4794,false,H3AR7B3A7/CoronaTracker,3,git@github.com:H3AR7B3A7/CoronaTracker.git,https://github.com/H3AR7B3A7/CoronaTracker.git,34,3,true,2,0,apache-2.0,91,true,true,17,3,2020-08-29 00:34:21+03,2020-12-17 23:30:33+02,2020-09-18 00:51:45+03,true,100.00,false,NULL,291150170,NULL,b13cb94,37
4795,false,Milfist/Drone,3,git@github.com:Milfist/Drone.git,https://github.com/Milfist/Drone.git,425,3,true,1,0,,91,false,false,NULL,NULL,2018-04-06 15:15:50+03,2021-09-02 17:30:43+03,2020-10-13 10:07:34+03,false,NULL,false,NULL,128390664,NULL,NULL,NULL
4796,false,sridharbandi/Selenium-Java-Getting-Started-Examples,3,git@github.com:sridharbandi/Selenium-Java-Getting-Started-Examples.git,https://github.com/sridharbandi/Selenium-Java-Getting-Started-Examples.git,191,3,true,2,0,,91,false,false,NULL,NULL,2019-01-30 22:17:11+02,2020-07-05 08:52:14+03,2020-05-06 23:39:08+03,false,NULL,false,NULL,168408751,NULL,NULL,NULL
4797,false,cqsupport/replication-workflow-process,3,git@github.com:cqsupport/replication-workflow-process.git,https://github.com/cqsupport/replication-workflow-process.git,24,3,true,1,0,apache-2.0,91,false,false,NULL,NULL,2019-07-25 19:21:57+03,2020-11-20 01:55:29+02,2020-11-20 01:56:25+02,false,NULL,false,NULL,198865280,NULL,NULL,NULL
4798,false,Luisfben/SpringBoot-Api-Rest-TechnicalTest,3,git@github.com:Luisfben/SpringBoot-Api-Rest-TechnicalTest.git,https://github.com/Luisfben/SpringBoot-Api-Rest-TechnicalTest.git,87,3,true,2,0,,91,false,false,NULL,NULL,2019-12-14 14:58:05+02,2024-10-16 18:33:34+03,2020-01-06 01:51:54+02,false,NULL,false,NULL,228023312,NULL,NULL,NULL
4799,false,qwli6/blog8,3,git@github.com:qwli6/blog8.git,https://github.com/qwli6/blog8.git,16125,3,true,1,1,,91,false,false,NULL,NULL,2017-12-12 16:47:02+02,2021-04-17 13:09:33+03,2020-09-29 12:02:11+03,false,NULL,false,NULL,114002196,NULL,NULL,NULL
4800,false,aws-samples/jsii-native-java,3,git@github.com:aws-samples/jsii-native-java.git,https://github.com/aws-samples/jsii-native-java.git,10,3,true,2,0,mit-0,91,true,true,3,3,2020-05-15 07:04:59+03,2023-01-23 21:26:09+02,2020-10-14 04:02:18+03,true,100.00,false,NULL,264092211,NULL,b9b23b5,8
4801,false,swathisprasad/filezip-maven-plugin,3,git@github.com:swathisprasad/filezip-maven-plugin.git,https://github.com/swathisprasad/filezip-maven-plugin.git,9,3,true,4,1,apache-2.0,91,true,true,5,1,2019-05-26 00:25:13+03,2022-08-08 21:00:59+03,2020-07-30 23:49:30+03,true,0.00,false,No actual tests,188613610,NULL,fe28411,9
4802,false,inf112-v20/factoryRobots,3,git@github.com:inf112-v20/factoryRobots.git,https://github.com/inf112-v20/factoryRobots.git,66113,3,true,1,3,,91,false,false,NULL,NULL,2020-01-29 14:25:41+02,2024-09-16 08:03:39+03,2020-10-13 22:08:58+03,false,NULL,false,NULL,236976561,NULL,NULL,NULL
4803,false,siddhi-io/siddhi-maven-archetype,2,git@github.com:siddhi-io/siddhi-maven-archetype.git,https://github.com/siddhi-io/siddhi-maven-archetype.git,452,2,true,11,0,apache-2.0,91,true,true,112,14,2017-10-03 12:20:40+03,2021-02-04 05:26:04+02,2020-01-17 08:13:37+02,true,0.00,false,No coverage,105633835,NULL,8ea9d7c,154
4804,false,peterpeterparker/json-to-enum,2,git@github.com:peterpeterparker/json-to-enum.git,https://github.com/peterpeterparker/json-to-enum.git,8,2,true,1,1,,91,false,false,NULL,NULL,2019-08-16 17:13:18+03,2020-08-23 18:01:04+03,2020-10-13 18:22:52+03,false,NULL,false,NULL,202739508,NULL,NULL,NULL
4805,false,tzhenia/BookLibrary,2,git@github.com:tzhenia/BookLibrary.git,https://github.com/tzhenia/BookLibrary.git,10,2,false,2,0,,91,false,false,NULL,NULL,2018-08-13 11:44:26+03,2022-05-24 20:05:58+03,2020-09-19 12:36:51+03,false,NULL,false,NULL,144552673,NULL,NULL,NULL
4806,false,seanstappas/prometheus-ai,2,git@github.com:seanstappas/prometheus-ai.git,https://github.com/seanstappas/prometheus-ai.git,5442,2,true,2,0,mit,91,false,false,NULL,NULL,2017-01-28 04:41:34+02,2021-12-19 13:59:43+02,2020-03-09 23:41:30+02,false,NULL,false,NULL,80262462,NULL,NULL,NULL
4807,false,ullenius/gbs-lib,2,git@github.com:ullenius/gbs-lib.git,https://github.com/ullenius/gbs-lib.git,128,2,true,1,0,lgpl-2.1,91,true,true,36,2,2020-04-09 17:22:57+03,2020-10-14 09:36:29+03,2020-10-14 09:36:37+03,true,54.00,false,NULL,254392578,NULL,b1a8737,82
4808,false,gemnasium/gemnasium-maven-plugin,2,git@github.com:gemnasium/gemnasium-maven-plugin.git,https://github.com/gemnasium/gemnasium-maven-plugin.git,38,2,true,3,20,mit,91,true,true,19,4,2017-10-26 01:49:26+03,2023-08-10 20:06:15+03,2020-03-07 00:11:51+02,true,NULL,true,Unresolved compilation issues,108334563,NULL,260f627,100
4809,false,matcdac/JustDialScrapping,2,git@github.com:matcdac/JustDialScrapping.git,https://github.com/matcdac/JustDialScrapping.git,2601,2,true,5,0,,91,false,false,NULL,NULL,2016-08-18 18:20:19+03,2021-07-19 16:05:43+03,2020-04-05 07:33:28+03,false,NULL,false,NULL,66008104,NULL,NULL,NULL
4810,false,ullenius/jbstag,2,git@github.com:ullenius/jbstag.git,https://github.com/ullenius/jbstag.git,89,2,true,1,0,gpl-3.0,91,true,true,7,1,2019-11-30 16:19:47+02,2020-10-13 20:02:53+03,2020-10-13 21:39:46+03,true,36.00,false,NULL,225023156,NULL,83a51fd,117
4811,false,MGMAdvance/treinamentocleanarch,2,git@github.com:MGMAdvance/treinamentocleanarch.git,https://github.com/MGMAdvance/treinamentocleanarch.git,119,2,true,2,0,mit,91,false,false,NULL,NULL,2020-04-02 04:30:46+03,2020-04-17 13:48:29+03,2020-04-17 13:48:25+03,false,NULL,false,NULL,252326284,NULL,NULL,NULL
4812,false,arpendu11/leader-election-zookeeper,2,git@github.com:arpendu11/leader-election-zookeeper.git,https://github.com/arpendu11/leader-election-zookeeper.git,15,2,true,2,1,,91,false,false,NULL,NULL,2020-07-16 13:57:36+03,2024-02-12 15:22:01+02,2020-10-14 02:37:26+03,false,NULL,false,NULL,280130410,NULL,NULL,NULL
4813,false,gusdecante/ecommerce-ifsp,2,git@github.com:gusdecante/ecommerce-ifsp.git,https://github.com/gusdecante/ecommerce-ifsp.git,311,2,true,3,0,,91,false,false,NULL,NULL,2020-08-08 22:47:02+03,2022-10-25 16:15:25+03,2020-09-21 17:14:33+03,false,NULL,false,NULL,286109318,NULL,NULL,NULL
4814,false,mayank-kapoor/api-test-serenity-bdd,2,git@github.com:mayank-kapoor/api-test-serenity-bdd.git,https://github.com/mayank-kapoor/api-test-serenity-bdd.git,316,2,true,2,1,,91,false,false,NULL,NULL,2020-04-16 03:25:19+03,2022-11-06 19:58:40+02,2023-12-06 00:26:19+02,false,NULL,false,NULL,256068263,NULL,NULL,NULL
4815,false,redamessoudi/optimized-docker-image-for-springboot,2,git@github.com:redamessoudi/optimized-docker-image-for-springboot.git,https://github.com/redamessoudi/optimized-docker-image-for-springboot.git,75,2,true,2,1,,91,true,true,5,2,2020-11-01 15:08:36+02,2024-04-15 08:05:00+03,2020-11-17 00:33:30+02,true,0.00,false,No coverage,309098162,NULL,f5bc4cb,15
4816,false,scutpeiliang/MyForum,2,git@github.com:scutpeiliang/MyForum.git,https://github.com/scutpeiliang/MyForum.git,25235,2,true,1,4,,91,false,false,NULL,NULL,2019-08-27 06:29:53+03,2023-03-05 10:44:34+02,2020-03-01 13:24:21+02,false,NULL,false,NULL,204612322,NULL,NULL,NULL
4817,false,sdetAutomation/cucumber-selenium-java,2,git@github.com:sdetAutomation/cucumber-selenium-java.git,https://github.com/sdetAutomation/cucumber-selenium-java.git,6825,2,true,8,1,mit,91,true,true,7,2,2020-02-03 00:20:11+02,2024-12-09 23:49:10+02,2020-10-13 22:15:18+03,true,NULL,true,Failed due to external dependencies,237845574,NULL,0eee5e9,76
4818,false,hocyadav/flipkart-amazon-backend-lld,2,git@github.com:hocyadav/flipkart-amazon-backend-lld.git,https://github.com/hocyadav/flipkart-amazon-backend-lld.git,134,2,true,1,12,,91,false,false,NULL,NULL,2020-04-01 08:33:42+03,2024-02-29 17:04:54+02,2020-07-13 16:00:44+03,false,NULL,false,NULL,252081418,NULL,NULL,NULL
4819,false,alexYamaoka/springMVC_love_calculator,2,git@github.com:alexYamaoka/springMVC_love_calculator.git,https://github.com/alexYamaoka/springMVC_love_calculator.git,470512,2,true,1,0,,91,false,false,NULL,NULL,2020-09-12 08:14:16+03,2021-06-14 20:22:00+03,2020-10-02 23:44:12+03,false,NULL,false,NULL,294875354,NULL,NULL,NULL
4820,false,harry0000/Wicket-convert-to-Gradle,2,git@github.com:harry0000/Wicket-convert-to-Gradle.git,https://github.com/harry0000/Wicket-convert-to-Gradle.git,84,2,true,1,0,mit,91,true,true,15,2,2015-03-04 09:25:54+02,2020-12-04 10:52:23+02,2020-12-04 10:52:21+02,true,NULL,true,It is a gradle project,31643879,NULL,NULL,NULL
4821,false,saisumughis/ticket-reservation-system,2,git@github.com:saisumughis/ticket-reservation-system.git,https://github.com/saisumughis/ticket-reservation-system.git,658,2,true,2,1,,91,false,false,NULL,NULL,2017-11-12 19:13:27+02,2020-10-25 10:24:24+02,2020-10-13 07:00:13+03,false,NULL,false,NULL,110452230,NULL,NULL,NULL
4822,false,lucapompei/quarkus-archetype,2,git@github.com:lucapompei/quarkus-archetype.git,https://github.com/lucapompei/quarkus-archetype.git,35,2,true,2,0,apache-2.0,91,true,true,14,1,2020-01-08 22:03:41+02,2020-06-07 22:50:12+03,2020-06-07 22:50:14+03,true,NULL,true,Incompatible structure for measuring coverage,232648262,NULL,0bfc2c9,112
4823,false,IUBH-Webanwendungen/Demo-Selenium,2,git@github.com:IUBH-Webanwendungen/Demo-Selenium.git,https://github.com/IUBH-Webanwendungen/Demo-Selenium.git,9,2,true,1,1,apache-2.0,91,true,true,3,1,2020-06-03 18:06:48+03,2024-02-03 17:53:35+02,2020-10-31 10:34:18+02,true,0.00,false,No coverage,269119633,NULL,6c03411,2
4824,false,Josuebmota/ApiSpringBoot,2,git@github.com:Josuebmota/ApiSpringBoot.git,https://github.com/Josuebmota/ApiSpringBoot.git,130,2,true,1,1,mit,91,false,false,NULL,NULL,2020-03-13 02:41:02+02,2020-10-15 01:39:31+03,2024-08-26 19:39:07+03,false,NULL,false,NULL,246957903,NULL,NULL,NULL
4825,false,ev3dev-lang-java/template-project-maven,2,git@github.com:ev3dev-lang-java/template-project-maven.git,https://github.com/ev3dev-lang-java/template-project-maven.git,67,2,false,1,0,apache-2.0,91,true,true,5,1,2020-05-09 16:31:49+03,2021-11-15 14:38:55+02,2020-05-09 18:46:59+03,true,0.00,false,No actual tests,262577609,NULL,1dc2d3d,72
4826,false,2013it023/teamz-datastore,1,git@github.com:2013it023/teamz-datastore.git,https://github.com/2013it023/teamz-datastore.git,19,1,true,1,1,,91,false,false,NULL,NULL,2019-09-14 19:26:38+03,2019-09-19 10:17:10+03,2020-10-13 19:02:02+03,false,NULL,false,NULL,208468721,NULL,NULL,NULL
4827,false,nvseshaiah2013/flight-spring-backend,1,git@github.com:nvseshaiah2013/flight-spring-backend.git,https://github.com/nvseshaiah2013/flight-spring-backend.git,1236,1,true,1,0,,91,false,false,NULL,NULL,2020-03-23 14:10:59+02,2023-09-12 14:44:17+03,2020-05-12 12:47:10+03,false,NULL,false,NULL,249420951,NULL,NULL,NULL
4828,false,CJSCommonPlatform/raml-maven,1,git@github.com:CJSCommonPlatform/raml-maven.git,https://github.com/CJSCommonPlatform/raml-maven.git,16284,1,true,3,2,,91,false,false,NULL,NULL,2016-02-24 14:58:57+02,2023-01-28 16:24:31+02,2020-05-26 18:44:43+03,false,NULL,false,NULL,52442383,NULL,NULL,NULL
4829,false,InfinityRefactoring/8R-Reflections,1,git@github.com:InfinityRefactoring/8R-Reflections.git,https://github.com/InfinityRefactoring/8R-Reflections.git,248,1,true,1,1,apache-2.0,91,true,true,26,1,2017-10-08 23:39:24+03,2017-10-14 17:42:13+03,2020-10-13 06:55:13+03,true,NULL,true,It has a pushed_at date but no commits in the expected period,106208329,NULL,,595
4830,false,TECHOUS/rainbow,1,git@github.com:TECHOUS/rainbow.git,https://github.com/TECHOUS/rainbow.git,1523,1,true,3,1,mit,91,false,false,NULL,NULL,2020-01-01 21:29:55+02,2020-11-01 12:00:37+02,2020-11-01 12:00:34+02,false,NULL,false,NULL,231255249,NULL,NULL,NULL
4831,false,HeathLoganCampbell/NiftyEvents,1,git@github.com:HeathLoganCampbell/NiftyEvents.git,https://github.com/HeathLoganCampbell/NiftyEvents.git,11,1,true,1,0,,91,false,false,NULL,NULL,2019-11-25 13:32:42+02,2020-12-10 05:02:34+02,2020-12-10 05:02:39+02,false,NULL,false,NULL,223933386,NULL,NULL,NULL
4832,false,preetikumari18/SpringBoot-Microservices,1,git@github.com:preetikumari18/SpringBoot-Microservices.git,https://github.com/preetikumari18/SpringBoot-Microservices.git,32,1,true,1,0,,91,false,false,NULL,NULL,2020-12-03 03:33:40+02,2023-01-30 18:32:35+02,2020-12-03 03:56:30+02,false,NULL,false,NULL,318040272,NULL,NULL,NULL
4833,false,ravening/Elasticsearch-Cloudstack,1,git@github.com:ravening/Elasticsearch-Cloudstack.git,https://github.com/ravening/Elasticsearch-Cloudstack.git,37,1,true,1,0,,91,false,false,NULL,NULL,2019-10-11 17:16:51+03,2020-08-14 11:07:44+03,2020-08-14 11:07:42+03,false,NULL,false,NULL,214454547,NULL,NULL,NULL
4834,false,siddharthasinghbisen/Webapp-using-Ansible-Jenkins-AWS,1,git@github.com:siddharthasinghbisen/Webapp-using-Ansible-Jenkins-AWS.git,https://github.com/siddharthasinghbisen/Webapp-using-Ansible-Jenkins-AWS.git,460,1,true,3,0,,91,false,false,NULL,NULL,2020-02-18 01:10:54+02,2020-06-30 20:49:44+03,2020-02-23 19:39:13+02,false,NULL,false,NULL,241227182,NULL,NULL,NULL
4835,false,writeonk/AppiumiOSAndroidDemo,1,git@github.com:writeonk/AppiumiOSAndroidDemo.git,https://github.com/writeonk/AppiumiOSAndroidDemo.git,8,1,true,4,0,,91,false,false,NULL,NULL,2020-09-25 13:54:13+03,2020-10-07 13:54:23+03,2020-10-06 18:57:39+03,false,NULL,false,NULL,298546545,NULL,NULL,NULL
4836,false,timzhangRepo/Meeting-Scheduling-App,1,git@github.com:timzhangRepo/Meeting-Scheduling-App.git,https://github.com/timzhangRepo/Meeting-Scheduling-App.git,7,1,true,1,0,,91,false,false,NULL,NULL,2020-12-16 20:12:32+02,2021-09-09 04:56:55+03,2020-12-16 20:14:33+02,false,NULL,false,NULL,322064794,NULL,NULL,NULL
4837,false,andrew-kamenchuk/spring-demo,1,git@github.com:andrew-kamenchuk/spring-demo.git,https://github.com/andrew-kamenchuk/spring-demo.git,1305,1,true,2,4,,91,false,false,NULL,NULL,2017-03-06 11:43:30+02,2020-10-16 12:49:55+03,2020-10-13 09:38:12+03,false,NULL,false,NULL,84056000,NULL,NULL,NULL
4838,false,athiththan11/WSO2-Handler-Maven-Archetype,1,git@github.com:athiththan11/WSO2-Handler-Maven-Archetype.git,https://github.com/athiththan11/WSO2-Handler-Maven-Archetype.git,11,1,true,1,1,apache-2.0,91,true,true,6,3,2019-04-21 14:58:19+03,2021-05-22 21:10:27+03,2020-11-04 20:24:51+02,true,NULL,true,It has a pushed_at date but no commits in the expected period,182527211,NULL,NULL,2
4839,false,fabien-roy/glo-2003-airbnb,1,git@github.com:fabien-roy/glo-2003-airbnb.git,https://github.com/fabien-roy/glo-2003-airbnb.git,2885,1,true,1,0,mit,91,false,false,NULL,NULL,2020-05-03 02:26:52+03,2023-01-28 16:37:39+02,2020-05-03 02:40:48+03,false,NULL,false,NULL,260793438,NULL,NULL,NULL
4840,false,luke-wz-wang/Auction-System,1,git@github.com:luke-wz-wang/Auction-System.git,https://github.com/luke-wz-wang/Auction-System.git,57,1,true,1,2,,91,false,false,NULL,NULL,2020-06-11 04:27:26+03,2022-12-12 20:38:54+02,2020-10-14 01:54:48+03,false,NULL,false,NULL,271422636,NULL,NULL,NULL
4841,false,19bytes/spring-boot-testcontainers,1,git@github.com:19bytes/spring-boot-testcontainers.git,https://github.com/19bytes/spring-boot-testcontainers.git,10,1,true,1,0,apache-2.0,91,true,true,4,1,2020-05-15 21:25:37+03,2020-05-18 08:45:59+03,2020-05-15 22:52:37+03,true,NULL,true,Failed due to external dependencies,264268773,NULL,f278d5b,3
4842,false,Resprit30/TimeSheet-CI,1,git@github.com:Resprit30/TimeSheet-CI.git,https://github.com/Resprit30/TimeSheet-CI.git,1989,1,true,1,0,,91,false,false,NULL,NULL,2020-10-07 14:33:40+03,2021-10-29 01:33:31+03,2020-11-05 13:50:56+02,false,NULL,false,NULL,302016321,NULL,NULL,NULL
4843,false,krzysg/JavaCppTemplate,1,git@github.com:krzysg/JavaCppTemplate.git,https://github.com/krzysg/JavaCppTemplate.git,10,1,true,1,0,,91,false,false,NULL,NULL,2018-06-18 18:13:26+03,2022-06-08 05:31:05+03,2020-05-26 19:10:09+03,false,NULL,false,NULL,137768279,NULL,NULL,NULL
4844,false,uyathiraj/redis-messaging,1,git@github.com:uyathiraj/redis-messaging.git,https://github.com/uyathiraj/redis-messaging.git,24,1,true,1,1,,91,false,false,NULL,NULL,2019-12-07 11:03:06+02,2020-01-14 10:37:58+02,2024-08-06 00:31:12+03,false,NULL,false,NULL,226483403,NULL,NULL,NULL
4845,false,kyrylo-kundik/RESTful-messenger,1,git@github.com:kyrylo-kundik/RESTful-messenger.git,https://github.com/kyrylo-kundik/RESTful-messenger.git,208,1,true,1,1,mit,91,false,false,NULL,NULL,2019-02-20 17:09:33+02,2020-04-28 20:59:02+03,2024-08-26 19:50:01+03,false,NULL,false,NULL,171695045,NULL,NULL,NULL
4846,false,JPLeoRX/spring-boot-microservices-tutorial,1,git@github.com:JPLeoRX/spring-boot-microservices-tutorial.git,https://github.com/JPLeoRX/spring-boot-microservices-tutorial.git,12,1,true,2,0,,91,false,false,NULL,NULL,2020-11-02 00:35:44+02,2024-06-03 22:28:01+03,2020-11-12 19:21:02+02,false,NULL,false,NULL,309202045,NULL,NULL,NULL
4847,false,roc41d/mongodb-maven-example,1,git@github.com:roc41d/mongodb-maven-example.git,https://github.com/roc41d/mongodb-maven-example.git,8,1,true,2,0,,91,false,false,NULL,NULL,2020-09-17 12:10:32+03,2021-02-09 11:26:45+02,2020-11-16 19:25:59+02,false,NULL,false,NULL,296275880,NULL,NULL,NULL
4848,false,satrapu/jdbc-with-docker,1,git@github.com:satrapu/jdbc-with-docker.git,https://github.com/satrapu/jdbc-with-docker.git,25,1,true,2,0,apache-2.0,91,true,true,29,2,2017-12-29 15:51:22+02,2025-01-05 15:34:57+02,2020-07-12 12:04:00+03,true,0.00,false,No actual tests,115726105,NULL,a9920f6,9
4849,false,lfir/eis2020s2-linkedunq-api,1,git@github.com:lfir/eis2020s2-linkedunq-api.git,https://github.com/lfir/eis2020s2-linkedunq-api.git,233,1,true,1,0,,91,false,false,NULL,NULL,2020-10-13 14:58:58+03,2025-01-14 05:18:41+02,2020-11-25 23:34:40+02,false,NULL,false,NULL,303688037,NULL,,NULL
4850,false,itning/cas-spring-boot-starter,1,git@github.com:itning/cas-spring-boot-starter.git,https://github.com/itning/cas-spring-boot-starter.git,132,1,true,1,0,apache-2.0,91,false,false,NULL,NULL,2019-01-14 06:54:27+02,2020-05-30 07:25:51+03,2020-05-30 07:25:48+03,false,NULL,false,NULL,165597455,NULL,NULL,NULL
4851,false,chunvv/immutable-collection,1,git@github.com:chunvv/immutable-collection.git,https://github.com/chunvv/immutable-collection.git,13,1,true,1,1,,91,false,false,NULL,NULL,2019-06-15 17:00:42+03,2023-05-16 07:32:10+03,2020-10-13 16:56:16+03,false,NULL,false,NULL,192085065,NULL,NULL,NULL
4852,false,Milan097/SpringCRUD,1,git@github.com:Milan097/SpringCRUD.git,https://github.com/Milan097/SpringCRUD.git,107,1,true,1,1,,91,false,false,NULL,NULL,2020-06-09 15:04:26+03,2020-08-10 07:38:14+03,2020-10-14 01:40:39+03,false,NULL,false,NULL,270991514,NULL,NULL,NULL
4853,false,Sani192/springboot-crud,1,git@github.com:Sani192/springboot-crud.git,https://github.com/Sani192/springboot-crud.git,12,1,true,1,0,,91,false,false,NULL,NULL,2020-05-28 16:24:16+03,2023-09-29 19:54:15+03,2020-05-28 16:35:02+03,false,NULL,false,NULL,267596506,NULL,NULL,NULL
